tempo, streams
139.923, 10031492
97.04, 10030315
91.112, 10030218
127.138, 10024729
145.999, 10016907
168.008, 10001111
165.998, 9991177
119.966, 9990763
140.013, 9974143
131.93, 9966794
124.99, 9962681
152.984, 9961624
123.084, 9948959
191.153, 9944865
99.004, 9944719
94.02, 9942846
100.056, 9923093
128.013, 9923067
103.983, 9920740
136.02, 9920697
75.388, 9919312
177.977, 9912090
86.46, 9904749
173.456, 9889197
156.894, 9883814
136.083, 9867102
84.968, 9852032
142.933, 9824605
112.542, 9813671
92.039, 9807471
163.255, 9802890
150.185, 9796998
130.003, 9793319
180.014, 9789308
172.017, 9786972
144.994, 9784192
83.873, 9772481
140.026, 9763034
159.908, 9758420
78.915, 9744763
133.897, 9743353
121.45, 9739072
115.916, 9724598
93.035, 9721879
140.137, 9700897
116.106, 9683220
100.118, 9676024
147.912, 9672654
95.131, 9660067
119.996, 9654018
76.703, 9652422
145.976, 9652399
130.063, 9645688
180.119, 9644402
94.977, 9644017
101.867, 9634104
154.132, 9633765
119.952, 9631062
121.953, 9630496
145.074, 9628215
76.997, 9619767
119.978, 9618772
163.159, 9616367
118.167, 9616013
127.963, 9615847
141.926, 9603512
84.967, 9602960
89.917, 9582860
79.568, 9564983
120.017, 9555506
103.369, 9549711
118.836, 9533898
157.941, 9533583
167.985, 9532196
68.985, 9521654
106.032, 9521329
138.082, 9520380
168.955, 9518756
97.672, 9503981
104.959, 9501546
134.935, 9493884
86.533, 9491388
116.938, 9479614
169.829, 9463589
137.453, 9451120
75.014, 9443725
90.435, 9442913
92.207, 9427482
110.109, 9422363
113.497, 9418581
110.034, 9399230
112.032, 9397984
87.865, 9397167
122.017, 9390315
115.987, 9386776
95.08, 9386488
144.941, 9374886
157.999, 9372219
207.476, 9363501
127.05, 9347300
76.61, 9345667
92.027, 9345385
76.513, 9339576
137.024, 9328951
76.017, 9325928
172.521, 9325029
170.04, 9309589
140.055, 9307022
109.985, 9288349
86.318, 9284383
113.956, 9277402
81.89, 9273966
187.955, 9271746
168.072, 9267589
119.006, 9266945
188.009, 9261118
115.915, 9261055
144.989, 9260007
148.956, 9245874
111.945, 9232149
158.037, 9231075
148.016, 9230860
119.949, 9229606
116.012, 9225926
99.961, 9223597
145.995, 9223291
83.036, 9221270
143.977, 9215541
120.091, 9214552
129.017, 9210918
122.032, 9200618
142.212, 9188472
74.142, 9176999
83.031, 9168690
129.893, 9166351
145.68, 9159901
154.007, 9156236
128.785, 9146309
140.223, 9142721
160.02, 9140938
115.233, 9132077
97.974, 9129562
123.895, 9127511
132.819, 9127446
146.971, 9124564
138.999, 9120086
80.051, 9115642
68.482, 9103266
109.974, 9103143
72.38, 9100569
114.936, 9099918
158.087, 9099342
150.126, 9076884
79.782, 9073108
117.218, 9071915
180.607, 9064157
118.227, 9062349
107.988, 9056408
174.041, 9056136
169.985, 9053276
90.005, 9050264
111.446, 9049612
107.934, 9043772
130.003, 9042343
75.491, 9039518
120.078, 9028945
167.965, 9022406
146.781, 9015784
133.973, 9013009
142.025, 9011502
117.127, 9010535
149.852, 9005862
129.891, 8997253
119.923, 8980645
117.889, 8978635
141.793, 8970945
120.088, 8957593
125.797, 8946259
78.287, 8937691
130.059, 8936786
170.025, 8928877
104.999, 8925211
174.068, 8925138
102.045, 8923028
101.007, 8921516
123.062, 8920627
123.171, 8919921
79.846, 8915317
75.991, 8912458
99.993, 8909165
144.995, 8908179
172.995, 8901697
93.971, 8900466
126.803, 8896030
113.669, 8895697
144.015, 8895348
130.083, 8893292
127.596, 8884283
129.047, 8879641
172.094, 8878746
94.036, 8869440
160.091, 8867556
85.018, 8866811
143.971, 8859168
149.893, 8855809
135.483, 8853254
86.989, 8845135
170.122, 8839059
91.667, 8830186
139.998, 8823768
79.98, 8822365
102.983, 8821108
122.895, 8820829
126.816, 8813003
126.937, 8799808
157.878, 8789749
147.124, 8784280
95.997, 8783985
147.984, 8782738
94.006, 8776891
78.496, 8766022
124.95, 8765451
151.643, 8762738
117.306, 8760004
125.952, 8750147
81.098, 8749411
86.622, 8745353
122.002, 8736241
126.014, 8728619
114.952, 8726024
128.945, 8718978
183.586, 8695060
114.043, 8685982
139.807, 8684244
84.974, 8681211
83.966, 8677066
77.594, 8675173
141.364, 8672003
140.935, 8669712
76.061, 8669084
173.986, 8664899
96.995, 8664658
67.4, 8661535
160.007, 8651964
129.96, 8651934
120.017, 8641016
95.027, 8638360
121.01, 8621769
97.057, 8618116
140.945, 8614955
117.046, 8605035
135.828, 8589331
160.095, 8589283
111.981, 8588935
85.026, 8577328
109.994, 8576306
106.004, 8569815
119.937, 8561434
125.036, 8559949
175.956, 8549066
112.339, 8545701
119.963, 8535915
82.546, 8535029
98.845, 8531058
114.208, 8522685
168.685, 8517134
84.047, 8516710
82.984, 8511674
156.82, 8506424
108.031, 8506327
129.967, 8495692
121.834, 8484379
115.072, 8479993
69.387, 8473900
86.412, 8464651
128.134, 8463058
96.133, 8455286
174.795, 8449557
77.572, 8447558
181.895, 8444351
139.989, 8443771
89.003, 8440805
160.075, 8440433
166.457, 8437934
129.83, 8435333
133.876, 8425122
179.992, 8420550
90.027, 8405803
97.704, 8399563
114.822, 8392247
140.007, 8374259
113.986, 8363983
109.352, 8362828
163.949, 8355036
149.983, 8345321
105.013, 8342655
125.062, 8341150
92.029, 8335790
107.951, 8335084
109.948, 8334948
85.011, 8329349
102.057, 8326119
134.953, 8312399
92.027, 8305605
170.718, 8304928
97.004, 8298060
139.964, 8293983
77.888, 8285754
98.001, 8285363
100.996, 8284432
93.007, 8277608
144.09, 8266667
76.017, 8257659
145.937, 8254924
79.951, 8249034
152.891, 8243488
164.998, 8234388
155.997, 8231904
78.169, 8230254
110.927, 8225238
70.056, 8219307
157.181, 8218423
134.038, 8215531
172.161, 8209847
161.734, 8207979
92.965, 8200216
95.799, 8198600
100.073, 8198221
130.189, 8195898
119.951, 8191014
98.049, 8189882
149.956, 8186777
142.139, 8184311
95.004, 8175977
152.061, 8172098
102.456, 8156430
142.986, 8151755
89.719, 8136247
142.043, 8135136
140.05, 8135094
181.866, 8132752
159.907, 8118583
176.105, 8109801
141.97, 8109572
110.898, 8105035
147.01, 8097694
119.945, 8094095
114.993, 8091754
110.952, 8082666
126.023, 8076666
120.996, 8074919
83.411, 8071523
65.203, 8070143
107.95, 8067672
119.99, 8058820
143.049, 8051466
104.985, 8051373
112.027, 8048639
96.051, 8044630
78.161, 8036751
127.963, 8033394
74.545, 8030151
109.911, 8028606
104.937, 8007740
129.156, 7993947
139.959, 7990225
130.017, 7988810
130.084, 7988525
160.052, 7987035
78.848, 7982613
115.414, 7973987
80.522, 7972485
105.007, 7972211
88.014, 7970507
133.916, 7960809
171.835, 7952684
100.804, 7947485
140.032, 7945520
105.542, 7943927
158.04, 7941774
80.462, 7939784
82.009, 7935030
98.991, 7932101
143.427, 7930057
172.014, 7925257
128.945, 7922362
115.852, 7917707
172.006, 7916474
160.084, 7915755
113.946, 7914985
155.081, 7913461
120.931, 7912470
118.028, 7910936
96.015, 7909105
117.945, 7907329
115.952, 7904882
121.987, 7902249
107.995, 7900591
170.125, 7898725
129.991, 7898145
125.089, 7886677
94.985, 7882877
129.976, 7880969
144.064, 7880253
139.979, 7879026
207.975, 7875601
154.992, 7875317
139.933, 7873324
164.119, 7854354
95.466, 7852063
141.87, 7850129
115.057, 7848528
145.115, 7843513
78.512, 7839828
135.873, 7839292
119.251, 7834981
93.969, 7834978
160.051, 7834823
151.923, 7828045
87.395, 7826467
144.064, 7821869
144.026, 7821685
74.966, 7812734
114.045, 7806439
199.804, 7804790
99.988, 7803386
122.017, 7800929
81.202, 7798822
130.005, 7797383
139.128, 7785561
56.829, 7781511
70.008, 7780158
110.011, 7762996
92.819, 7762934
171.926, 7758914
128.955, 7756552
123.016, 7753784
129.972, 7748654
161.032, 7736262
122.965, 7734309
108.007, 7726444
159.881, 7719445
167.073, 7715648
91.419, 7714728
142.893, 7712896
171.882, 7712185
119.01, 7698924
116.001, 7695566
143.477, 7685470
159.943, 7684575
148.026, 7681788
100.025, 7680840
78.265, 7679535
113.818, 7661391
186.022, 7660347
152.058, 7655623
95.014, 7651593
92.006, 7638061
96.855, 7636528
94.103, 7632690
110.113, 7629008
91.035, 7625846
135.957, 7615531
130.094, 7610829
99.034, 7608335
124.007, 7599733
174.589, 7599288
119.948, 7596355
138.672, 7594957
139.959, 7594646
125.002, 7587589
175.992, 7564893
129.997, 7547399
121.96, 7537795
83.608, 7536851
149.609, 7533896
100.031, 7531094
140.051, 7528601
123.105, 7524738
74.017, 7515766
93.06, 7514854
127.972, 7510289
145.05, 7506580
85.016, 7505979
122.668, 7496638
149.982, 7493188
81.493, 7491085
122.015, 7479618
119.877, 7477577
81.409, 7476840
129.942, 7476184
142.032, 7473887
75.012, 7473249
120.443, 7473187
126.384, 7471309
157.953, 7470526
143.975, 7465455
98.036, 7464020
82.482, 7457840
121.028, 7451452
109.893, 7450126
193.88, 7445368
115.989, 7437136
156.934, 7434823
177.943, 7434728
152.186, 7432920
92.568, 7427563
94.022, 7426859
129.883, 7426611
100.015, 7418350
147.004, 7410327
82.295, 7405936
77.011, 7396106
111.984, 7394604
102.01, 7390914
115.99, 7385864
119.927, 7385687
148.038, 7379453
95.035, 7371962
99.772, 7371935
124.995, 7365053
89.901, 7353153
85.951, 7344017
100.011, 7335678
123.973, 7332854
133.997, 7324233
110.021, 7323300
120.985, 7311595
141.881, 7308690
81.966, 7299201
125.051, 7298960
123.969, 7295122
126.049, 7292343
151.951, 7292247
131.986, 7289760
92.488, 7287570
99.984, 7276896
164.047, 7273393
150.133, 7248863
150.061, 7242298
140.002, 7240428
132.991, 7235843
182.011, 7217633
80.506, 7216610
137.967, 7214789
135.99, 7214677
130.015, 7212707
90.006, 7193326
82.604, 7187013
92.075, 7180218
78.496, 7170169
115.008, 7162393
139.998, 7153877
101.369, 7149158
129.874, 7148151
104.998, 7142364
75.824, 7136521
129.974, 7129257
94.289, 7127136
172.712, 7119823
130.036, 7117347
98.743, 7115414
123.906, 7112419
170.072, 7109307
100.994, 7106221
157.938, 7102756
208.918, 7101663
106.993, 7079177
132.12, 7078482
139.939, 7071369
129.93, 7065060
74.278, 7059474
100.024, 7056413
147.967, 7055918
129.945, 7053947
102.046, 7050815
84.094, 7050362
160.035, 7049037
150.127, 7040491
145.959, 7039480
185.262, 7039222
139.993, 7030983
116.642, 7020422
89.992, 7014586
86.048, 7013195
94.138, 7012800
100.355, 7012183
115.957, 6996402
168.146, 6989528
92.463, 6988886
170.691, 6976734
120.07, 6975933
147.279, 6960699
130.038, 6953566
119.989, 6948004
152.962, 6947126
75.948, 6939524
114.078, 6936305
135.379, 6935400
77.941, 6933872
165.991, 6931213
140.028, 6912271
140.062, 6903507
85.687, 6894756
151.951, 6894638
96.94, 6892613
110.973, 6883487
119.959, 6882424
79.31, 6882345
103.961, 6867828
158.073, 6865689
64.062, 6865229
150.15, 6859683
116.988, 6857808
116.979, 6847002
144.049, 6844426
116.049, 6841626
124.988, 6839256
143.994, 6830572
145.302, 6828669
140.013, 6825463
83.655, 6818858
174.049, 6818219
102.025, 6809037
108.039, 6805417
65.136, 6805256
94.06, 6802068
82.482, 6792759
164.163, 6788708
165.006, 6786243
77.497, 6767904
142.04, 6763705
79.133, 6758439
74.949, 6755123
139.993, 6744472
134.025, 6741876
100.011, 6740180
173.03, 6734288
89.378, 6731106
112.15, 6725748
80.012, 6723325
129.966, 6713237
94.024, 6707101
140.067, 6703197
110.953, 6693229
86.692, 6683836
125.231, 6682917
99.987, 6671706
65.18, 6671210
82.037, 6667661
129.98, 6665963
141.971, 6662540
116.04, 6657410
149.756, 6655856
170.903, 6653913
164.081, 6651425
99.992, 6649467
139.972, 6644680
101.067, 6643667
135.869, 6643351
117.066, 6642144
83.534, 6640728
127.656, 6638995
96.966, 6634722
65.827, 6630385
113.06, 6628638
82.309, 6624824
149.804, 6622779
148.13, 6621001
97.02, 6620040
99.005, 6619956
121.972, 6609971
126.035, 6596631
142.046, 6586204
97.03, 6578507
115.039, 6570289
105.15, 6568819
154.962, 6568514
128.03, 6566059
143.952, 6565993
149.996, 6561188
136.97, 6556452
100.095, 6548822
120.998, 6540577
89.888, 6531653
136.012, 6530006
115.4, 6525834
187.308, 6525455
190.064, 6520106
131.934, 6518133
142.113, 6513207
108.17, 6512015
96.012, 6511628
99.984, 6511008
156.151, 6510396
148.035, 6508683
147.008, 6506771
176.131, 6505135
124.011, 6497610
126.627, 6495386
89.999, 6483001
96.158, 6476030
177.612, 6474296
187.815, 6464206
177.595, 6463632
155.199, 6462701
110.99, 6455372
142.952, 6446838
140.067, 6443057
93.003, 6439718
129.966, 6429648
97.022, 6428530
182.003, 6426522
91.035, 6416037
120.003, 6413761
142.989, 6410263
130.043, 6403701
162.928, 6397644
192.685, 6395032
91.976, 6387829
125.002, 6385187
148.009, 6384306
127.975, 6383850
143.98, 6377533
80.971, 6377224
194.032, 6375562
91.457, 6373954
140.007, 6368370
102.04, 6362152
131.982, 6359713
115.851, 6358669
88.953, 6357139
75.494, 6352444
90.093, 6342388
145.012, 6341141
78.991, 6337919
173.962, 6331627
126.881, 6327655
95.906, 6325080
176.108, 6324281
99.998, 6324169
126.063, 6323268
127.931, 6317461
121.876, 6317016
121.99, 6312197
157.148, 6311640
149.991, 6302597
77.104, 6301161
123.045, 6299914
117.986, 6299414
134.019, 6298680
95.049, 6297966
175.929, 6292620
137.905, 6292362
153.836, 6288633
144.968, 6280029
179.967, 6278993
98.01, 6277641
120.087, 6269084
155.036, 6268750
78.958, 6268542
82.037, 6264631
77.032, 6259796
150.032, 6255954
92.469, 6253600
83.0, 6249801
142.007, 6244720
133.966, 6243472
173.007, 6241386
145.396, 6238351
116.431, 6237019
99.981, 6233484
105.008, 6233222
156.035, 6224412
100.073, 6224166
100.012, 6218121
132.06, 6216207
151.995, 6207326
172.062, 6199243
130.027, 6194305
142.039, 6194224
157.947, 6184336
155.964, 6182823
106.772, 6177604
95.965, 6176786
156.978, 6168841
109.957, 6162453
135.921, 6161664
96.838, 6159873
122.012, 6155698
159.579, 6155191
123.969, 6152878
124.889, 6152821
139.875, 6151453
93.358, 6146335
96.033, 6146177
112.887, 6145334
140.248, 6144736
139.994, 6143395
104.084, 6134821
163.085, 6127103
102.94, 6125747
95.071, 6122294
140.107, 6121297
141.021, 6113037
133.971, 6108393
110.031, 6108095
135.884, 6106434
135.033, 6102253
125.948, 6099486
146.002, 6090443
75.087, 6088046
129.06, 6083338
104.006, 6083295
120.119, 6082187
96.016, 6077518
122.042, 6072044
122.973, 6069544
142.017, 6068816
174.089, 6065658
127.982, 6061819
123.969, 6061507
149.967, 6061025
130.046, 6058728
139.999, 6057848
104.867, 6056252
125.041, 6055602
183.965, 6054112
84.045, 6053873
157.612, 6053814
152.108, 6053194
109.981, 6048754
135.025, 6047678
180.297, 6045643
140.034, 6043525
105.004, 6043095
159.494, 6042929
109.835, 6041708
104.973, 6040553
108.07, 6034281
140.1, 6033348
160.057, 6032935
140.105, 6029118
142.009, 6023200
82.009, 6020508
104.962, 6017354
150.063, 6017103
125.021, 6015914
179.972, 6014131
132.008, 6013371
102.015, 6013201
129.988, 6011159
158.915, 6010373
127.298, 6008945
115.016, 6006877
140.014, 6006747
130.015, 5995116
119.965, 5992663
114.023, 5991288
93.998, 5989165
90.991, 5988511
143.98, 5986366
107.711, 5978835
145.008, 5971496
79.024, 5959793
107.4, 5958383
147.031, 5956335
97.936, 5951779
166.42, 5949449
152.028, 5949270
92.03, 5941368
120.059, 5938996
116.963, 5936752
74.962, 5934464
117.994, 5933484
97.053, 5933462
99.999, 5931242
139.995, 5929516
146.989, 5929507
97.107, 5924965
105.041, 5924386
81.186, 5922748
97.96, 5921044
95.045, 5915768
77.072, 5905949
142.2, 5904665
110.031, 5903111
99.186, 5901418
128.111, 5897983
84.022, 5894178
99.937, 5892932
201.025, 5892021
90.201, 5889939
100.023, 5885151
87.188, 5883145
91.781, 5880972
187.81, 5878493
167.977, 5876058
83.97, 5874460
115.013, 5873003
88.073, 5870185
151.951, 5870183
102.022, 5868126
171.044, 5867930
79.978, 5867579
94.003, 5867111
102.025, 5861456
129.874, 5861200
133.873, 5860405
135.872, 5859639
129.967, 5858768
99.998, 5856310
84.975, 5854629
159.108, 5850227
145.953, 5846760
140.894, 5846484
157.655, 5845682
120.034, 5843995
139.988, 5843650
115.995, 5843204
118.671, 5842320
155.023, 5841110
75.245, 5836326
120.078, 5835703
127.052, 5834825
90.011, 5834119
123.972, 5831107
147.708, 5829538
199.846, 5827600
101.976, 5824858
78.082, 5822266
149.959, 5819231
175.984, 5816739
113.049, 5816561
148.065, 5816103
102.977, 5814592
172.134, 5812990
141.997, 5804613
122.792, 5796978
141.908, 5796357
108.992, 5791343
90.041, 5784075
84.264, 5782829
102.999, 5781876
105.666, 5774770
87.971, 5770150
140.059, 5768836
92.047, 5768653
143.988, 5768616
135.056, 5766900
158.066, 5764832
146.992, 5757160
112.56, 5753149
130.009, 5752169
143.979, 5750861
141.967, 5750054
129.978, 5746830
144.998, 5746304
94.211, 5745778
94.995, 5745393
183.441, 5738954
100.062, 5734983
114.957, 5724739
141.037, 5720004
138.142, 5716607
83.507, 5713873
133.989, 5707923
143.044, 5702636
94.852, 5700595
123.986, 5697984
134.987, 5691014
114.941, 5687330
101.981, 5686110
150.044, 5680657
145.007, 5679989
144.918, 5679681
110.05, 5678754
76.058, 5677700
83.381, 5675358
109.09, 5674945
120.005, 5674743
74.013, 5667440
106.974, 5666770
127.987, 5656775
140.039, 5656271
89.012, 5655126
167.892, 5651686
79.556, 5650733
122.035, 5648877
143.664, 5646641
120.016, 5640974
124.99, 5634599
157.004, 5633462
112.999, 5630331
165.012, 5627820
108.036, 5626846
121.949, 5624406
62.631, 5620753
119.939, 5616755
130.228, 5611874
117.354, 5608650
103.024, 5604894
119.865, 5603130
107.045, 5602548
84.029, 5600868
109.076, 5600121
149.819, 5599395
104.982, 5597608
150.058, 5587509
119.958, 5580381
104.914, 5579697
86.005, 5578323
102.01, 5574032
146.733, 5572362
90.955, 5564008
81.045, 5563076
90.043, 5561227
139.413, 5560683
149.693, 5558029
88.506, 5557686
140.685, 5553668
87.629, 5552890
72.035, 5552211
140.045, 5550390
80.53, 5547939
101.928, 5547770
108.685, 5547450
74.963, 5545560
121.849, 5544011
145.995, 5543367
146.015, 5542140
160.075, 5536166
148.949, 5534361
135.859, 5531998
122.981, 5531463
111.076, 5527865
177.595, 5527205
138.095, 5526277
161.104, 5525936
120.006, 5518032
199.775, 5517667
170.067, 5516007
153.426, 5513542
152.059, 5513118
170.094, 5512091
112.602, 5510906
100.946, 5510113
87.023, 5507522
181.856, 5505266
120.046, 5504912
178.83, 5503902
78.99, 5500157
132.936, 5496780
171.854, 5496274
124.279, 5494947
154.862, 5494500
125.049, 5492731
90.045, 5490586
120.045, 5490484
123.854, 5490070
149.926, 5487460
135.959, 5486769
167.834, 5482390
173.922, 5479510
107.949, 5479407
84.339, 5470405
109.994, 5468408
131.194, 5468083
141.034, 5464816
100.038, 5463248
149.932, 5462723
92.958, 5459089
143.124, 5458976
75.474, 5457722
140.081, 5457153
155.038, 5456648
128.012, 5454994
177.894, 5451727
165.192, 5449702
179.701, 5447434
69.877, 5446609
144.081, 5445204
96.852, 5440253
147.575, 5440037
182.964, 5439701
88.972, 5439646
106.726, 5431948
132.071, 5429820
140.013, 5425184
120.749, 5421875
123.024, 5421847
201.025, 5418816
90.015, 5418313
144.975, 5417776
99.806, 5417637
114.008, 5415994
130.019, 5415044
131.01, 5414894
151.02, 5413737
115.021, 5412180
121.954, 5410782
125.706, 5410730
99.01, 5404939
94.974, 5396691
168.995, 5393789
140.061, 5393459
129.987, 5389766
120.009, 5385414
103.053, 5383079
94.9, 5381713
174.027, 5380311
157.919, 5375789
96.06, 5370666
156.822, 5368759
92.466, 5368705
105.219, 5368121
106.022, 5367758
158.093, 5364262
123.342, 5363493
99.008, 5362817
121.06, 5356671
139.99, 5355710
139.972, 5354839
129.987, 5346005
130.045, 5338777
78.665, 5338012
140.369, 5335308
71.696, 5335271
149.45, 5334061
103.999, 5332786
123.419, 5332232
137.728, 5331984
129.977, 5329555
151.99, 5327833
75.046, 5327027
100.196, 5326485
80.088, 5324583
102.021, 5324545
134.944, 5322745
89.826, 5321946
137.05, 5321199
100.119, 5317174
141.064, 5314688
118.032, 5313114
137.834, 5312031
76.054, 5308425
88.014, 5307552
81.982, 5307147
126.004, 5306994
87.637, 5306289
163.938, 5303405
154.943, 5302420
116.056, 5300328
80.025, 5297101
76.676, 5295622
87.992, 5294083
76.007, 5291167
190.054, 5291134
86.627, 5290730
134.998, 5287257
119.993, 5286969
124.997, 5281207
78.969, 5280647
114.009, 5279739
184.026, 5275170
83.606, 5274078
94.03, 5263807
131.988, 5263469
85.992, 5258620
104.252, 5257961
90.036, 5256517
116.029, 5254969
116.946, 5252329
93.236, 5251429
119.957, 5249202
150.046, 5247633
142.09, 5246533
130.021, 5245232
176.689, 5238316
124.117, 5237313
103.021, 5235720
80.95, 5235335
102.998, 5229835
95.012, 5226991
82.363, 5226940
181.942, 5226264
175.756, 5220504
123.829, 5215969
135.04, 5215875
174.019, 5215211
152.007, 5211916
174.1, 5209795
134.041, 5208787
112.969, 5204674
147.589, 5204120
129.966, 5203700
108.678, 5198900
116.719, 5198066
114.978, 5197587
101.934, 5197564
137.994, 5196483
100.035, 5195372
112.985, 5193309
86.91, 5192813
140.036, 5191797
123.942, 5189494
121.87, 5189475
106.007, 5189423
63.425, 5187928
81.026, 5186354
120.077, 5186141
121.057, 5186062
135.937, 5184828
168.096, 5177796
160.0, 5177344
123.466, 5174437
122.008, 5173308
184.344, 5173216
113.326, 5173178
139.933, 5171235
140.005, 5170861
64.16, 5168019
97.975, 5167593
97.767, 5163633
88.003, 5160123
171.977, 5159208
76.503, 5158810
192.099, 5158068
134.981, 5156621
117.904, 5156496
129.9, 5155803
150.13, 5155090
178.043, 5154955
117.399, 5152906
123.038, 5152139
145.982, 5151530
123.043, 5151014
142.009, 5150176
159.881, 5147368
140.114, 5147112
124.026, 5145493
156.049, 5141212
163.924, 5136895
141.983, 5136834
90.986, 5133296
107.734, 5131062
77.494, 5126611
126.06, 5124825
99.917, 5124354
101.046, 5120047
75.978, 5119993
78.43, 5119845
128.031, 5119828
144.973, 5117516
100.032, 5117128
82.101, 5116889
82.011, 5116071
98.543, 5113459
101.078, 5113002
95.998, 5110064
109.981, 5104242
128.044, 5103194
137.997, 5101640
183.059, 5096624
71.446, 5095478
104.106, 5094137
75.895, 5091987
173.368, 5090573
120.117, 5086398
152.001, 5084823
104.001, 5084486
75.995, 5084205
82.723, 5080606
127.938, 5079580
140.032, 5079564
160.013, 5078174
112.019, 5076867
162.973, 5074613
149.881, 5072979
92.045, 5071367
134.029, 5068278
118.001, 5065462
90.98, 5064508
203.903, 5064504
103.948, 5063181
92.871, 5062566
100.003, 5062370
75.857, 5060764
161.925, 5060708
158.004, 5060101
174.043, 5058290
149.881, 5056986
102.1, 5053778
115.053, 5053420
159.824, 5052724
139.991, 5052557
92.464, 5051514
77.006, 5048295
159.949, 5045035
92.971, 5044774
175.987, 5043990
140.973, 5041350
127.059, 5040774
103.98, 5037967
114.044, 5035827
83.832, 5033764
144.038, 5033602
104.995, 5032951
115.665, 5030481
156.084, 5029979
95.939, 5029898
135.909, 5029858
95.136, 5029123
95.879, 5028571
85.05, 5027866
75.522, 5025420
169.743, 5022196
157.932, 5018076
130.144, 5017746
140.016, 5015564
160.0, 5015425
116.919, 5013851
111.982, 5012586
120.073, 5003703
80.977, 5003165
89.962, 4998044
82.014, 4997446
79.892, 4994817
148.964, 4994448
140.322, 4992915
76.899, 4988571
149.989, 4984823
94.012, 4981484
81.045, 4980768
83.5, 4977405
77.826, 4976405
100.002, 4975639
77.249, 4973937
116.003, 4972965
111.647, 4970304
87.019, 4969195
160.026, 4968610
96.042, 4968395
89.995, 4964348
98.045, 4960503
93.136, 4956887
78.797, 4956421
162.867, 4954148
126.724, 4953525
121.189, 4952588
117.078, 4950275
127.877, 4950269
159.959, 4947824
134.936, 4947491
142.977, 4946997
104.979, 4946549
136.955, 4939508
141.853, 4938864
149.978, 4938139
99.975, 4936877
120.948, 4935249
85.064, 4931650
119.945, 4931256
116.008, 4923311
137.973, 4920218
94.989, 4919402
129.947, 4917683
110.003, 4915403
183.016, 4915080
100.453, 4914429
99.186, 4913278
94.949, 4913180
142.879, 4907751
101.976, 4904256
174.502, 4902737
127.027, 4901095
76.012, 4899476
104.875, 4898520
130.014, 4891332
125.035, 4890527
167.965, 4890253
98.036, 4888449
154.801, 4886243
100.021, 4886056
158.896, 4883003
126.019, 4879971
128.034, 4879064
129.939, 4878588
128.943, 4876934
108.77, 4874604
139.745, 4874380
96.989, 4872077
149.075, 4866816
93.03, 4866777
92.544, 4865399
129.991, 4861875
180.007, 4861870
166.915, 4861271
115.058, 4860714
139.976, 4858130
95.016, 4856458
89.484, 4853661
175.396, 4851895
180.059, 4848177
203.863, 4847880
146.009, 4845475
80.066, 4844509
130.994, 4842757
129.993, 4840510
143.027, 4840005
90.024, 4834258
139.915, 4831405
159.999, 4828004
100.014, 4825176
83.381, 4824038
157.001, 4823401
99.965, 4823378
160.095, 4822090
99.043, 4821679
140.039, 4813197
102.211, 4811985
117.023, 4811649
140.071, 4806375
142.016, 4803071
88.502, 4800543
93.373, 4799951
146.187, 4789881
129.997, 4789518
120.042, 4788723
117.992, 4787180
99.019, 4785310
105.935, 4784115
92.973, 4783834
79.943, 4783614
139.472, 4777684
180.082, 4777307
97.012, 4765125
111.956, 4761551
120.044, 4755199
162.11, 4754698
127.977, 4752181
110.015, 4746650
124.949, 4745140
164.011, 4744995
99.785, 4739363
116.912, 4736059
84.005, 4730908
141.016, 4729629
124.881, 4729490
125.068, 4728672
109.019, 4723116
74.996, 4722309
134.778, 4721485
136.571, 4708224
135.109, 4703672
123.151, 4703385
145.979, 4701551
134.616, 4701388
122.062, 4700841
108.287, 4694525
109.956, 4694515
136.103, 4687909
98.995, 4685894
113.363, 4683996
100.706, 4681054
135.005, 4680669
155.038, 4680055
123.01, 4674004
92.018, 4672012
128.333, 4665053
104.974, 4664654
74.376, 4664620
127.946, 4661739
119.993, 4659291
113.204, 4650680
84.902, 4648148
134.009, 4647065
94.101, 4644803
87.538, 4640455
79.142, 4637597
99.939, 4632503
164.839, 4629973
125.038, 4629320
170.138, 4629114
121.07, 4628772
97.961, 4625985
97.976, 4623398
152.37, 4623030
164.057, 4621205
110.032, 4619283
109.791, 4616034
119.977, 4615802
123.982, 4612301
110.021, 4612123
151.016, 4609169
119.537, 4603243
124.603, 4601709
110.017, 4601464
173.897, 4600548
124.952, 4599461
138.046, 4598294
136.982, 4597569
165.896, 4596684
109.826, 4593934
90.033, 4593343
116.016, 4592269
150.012, 4592085
128.031, 4591421
157.628, 4590009
175.933, 4589859
170.117, 4587551
131.022, 4586807
87.605, 4584909
129.976, 4581012
108.004, 4580773
183.785, 4580309
180.013, 4577209
111.833, 4577002
111.596, 4573723
135.117, 4572920
90.036, 4572105
127.964, 4571856
160.073, 4571412
119.961, 4569978
94.211, 4569872
147.016, 4569816
75.801, 4568268
74.869, 4567010
144.043, 4564747
83.071, 4564060
94.032, 4562549
160.051, 4562521
82.992, 4561189
196.043, 4557573
125.465, 4555070
140.987, 4548335
102.489, 4545883
116.772, 4544978
69.88, 4541260
105.076, 4541242
122.224, 4531697
178.085, 4530498
127.089, 4527698
125.005, 4527255
184.021, 4526982
123.758, 4524332
136.203, 4523203
156.958, 4521288
75.003, 4519238
89.177, 4517847
108.17, 4516954
132.861, 4516584
111.938, 4513910
130.004, 4507145
